node_id,latitude,longitude
7559,29.12,77.148
7560,29.939,77.106
7561,29.56,77.754
7562,29.299,77.809
7563,29.503,77.954
7564,29.015,77.993
7565,29.521,77.197
7566,29.139,77.207
7567,29.53,77.047
7568,29.748,77.691
7569,29.098,77.265
7570,29.78,77.037
7571,29.232,77.08
7572,29.176,77.243
7573,29.021,77.365
7574,29.584,77.073
7575,29.259,77.63
7576,29.734,77.736
7577,29.894,77.31
7578,29.419,77.81
7579,29.969,77.489
7580,29.334,77.485
7581,29.747,77.178
7582,29.59,77.454
7583,29.067,77.952
7584,29.211,77.368
7585,29.002,77.598
7586,29.48,77.316
7587,29.193,77.538
7588,29.195,77.971
7589,29.907,77.497
7590,29.735,77.227
7591,29.444,77.329
7592,29.146,77.046
7593,29.385,77.11
7594,29.411,77.817
7595,29.314,77.017
7596,29.863,77.379
7597,29.974,77.39
7598,29.204,77.429
7599,29.094,77.677
7600,29.261,77.209
7601,29.396,77.044
7602,29.319,77.589
7603,29.621,77.163
7604,29.779,77.522
7605,29.549,77.456
7606,29.974,77.504
7607,29.874,77.603
7608,29.589,77.589
7609,29.644,77.06
7610,29.149,77.102
7611,29.219,77.532
7612,29.513,77.292
7613,29.617,77.154
7614,29.053,77.947
7615,29.121,77.039
7616,29.339,77.319
7617,29.625,77.459
7618,29.692,77.104
7619,29.356,77.322
7620,29.858,77.679
7621,29.483,77.129
7622,29.203,77.849
7623,29.445,77.262
7624,29.528,77.788
7625,29.284,77.431
7626,29.543,77.96
7627,29.754,77.241
7628,29.39,77.712
7629,29.332,77.852
7630,29.409,77.313
7631,29.126,77.836
7632,29.005,77.21
7633,29.879,77.532
7634,29.262,77.436
7635,29.703,77.83
7636,29.638,77.403
7637,29.79,77.398
7638,29.599,77.462
7639,29.446,77.096
7640,29.619,77.476
7641,29.771,77.095
7642,29.938,77.176
7643,29.922,77.567
7644,29.876,77.534
7645,29.856,77.165
7646,29.815,77.622
7647,29.013,77.086
7648,29.707,77.033
7649,29.36,77.781
7650,29.356,77.649
7651,29.125,77.953
7652,29.752,77.062
7653,29.629,77.046
7654,29.538,77.334
7655,29.86,77.811
7656,29.566,77.893
7657,29.344,77.22
7658,29.717,77.093
7659,29.648,77.384
7660,29.316,77.831
7661,29.236,77.446
7662,29.784,77.531
7663,29.076,77.484
7664,29.708,77.349
7665,29.116,77.56
7666,29.111,77.832
7667,29.782,77.938
7668,29.184,77.359
7669,29.168,77.689
7670,29.435,77.482
7671,29.367,77.629
7672,29.728,77.918
7673,29.556,77.11
7674,29.002,77.08
7675,29.326,77.547
7676,29.333,77.779
7677,29.832,77.805
7678,29.332,77.647
7679,29.613,77.709
7680,29.93,77.357
7681,29.201,77.819
7682,29.631,77.097
7683,29.226,77.481
7684,29.269,77.479
7685,29.191,77.471
7686,29.908,77.945
7687,29.04,77.688
7688,29.355,77.071
7689,29.27,77.597
7690,29.879,77.528
7691,29.203,77.824
7692,29.745,77.729
7693,29.549,77.724
7694,29.979,77.14
7695,29.007,77.891
7696,29.411,77.898
7697,29.289,77.112
7698,29.524,77.115
7699,29.01,77.726
7700,29.233,77.709
7701,29.723,77.44
7702,29.611,77.252
7703,29.413,77.107
7704,29.741,77.513
7705,29.894,77.881
7706,29.173,77.55
7707,29.296,77.271
7708,29.414,77.905
7709,29.834,77.281
7710,29.213,77.967
7711,29.179,77.141
7712,29.544,77.219
7713,29.524,77.749
7714,29.597,77.047
7715,29.541,77.569
7716,29.882,77.978
7717,29.403,77.94
7718,29.633,77.722
7719,29.185,77.222
7720,29.375,77.58
7721,29.916,77.53
7722,29.516,77.354
7723,29.244,77.088
7724,29.629,77.476
7725,29.447,77.854
7726,29.257,77.346
7727,29.368,77.019
7728,29.841,77.977
7729,29.2,77.484
7730,29.236,77.308
7731,29.692,77.05
7732,29.449,77.389
7733,29.88,77.916
7734,29.102,77.004
7735,29.745,77.817
7736,29.56,77.247
7737,29.065,77.872
7738,29.204,77.635
7739,29.383,77.228
7740,29.03,77.482
7741,29.229,77.954
7742,29.376,77.749
7743,29.582,77.533
7744,29.166,77.468
7745,29.319,77.828
7746,29.951,77.875
7747,29.261,77.497
7748,29.75,77.919
7749,29.112,77.91
7750,29.881,77.93
7751,29.415,77.124
7752,29.258,77.899
7753,29.22,77.14
7754,29.573,77.882
7755,29.977,77.321
7756,29.841,77.602
7757,29.027,77.621
7758,29.034,77.44
7759,29.453,77.907
7760,29.806,77.395
7761,29.032,77.661
7762,29.367,77.98
7763,29.746,77.151
7764,29.185,77.952
7765,29.141,77.763
7766,29.804,77.427
7767,29.906,77.895
7768,29.243,77.255
7769,29.965,77.86
7770,29.926,77.07
7771,29.219,77.216
7772,29.942,77.157
7773,29.769,77.031
7774,29.199,77.473
7775,29.078,77.349
7776,29.33,77.334
7777,29.964,77.695
7778,29.772,77.646
7779,29.803,77.698
7780,29.577,77.047
7781,29.551,77.684
7782,29.205,77.144
7783,29.931,77.258
7784,29.716,77.284
7785,29.269,77.161
7786,29.84,77.968
7787,29.228,77.746
7788,29.796,77.41
7789,29.696,77.423
7790,29.575,77.627
7791,29.712,77.747
7792,29.266,77.039
7793,29.586,77.474
7794,29.957,77.385
7795,29.247,77.347
7796,29.335,77.636
7797,29.468,77.711
7798,29.925,77.52
7799,29.056,77.861
7800,29.693,77.522
7801,29.875,77.004
7802,29.324,77.903
7803,29.82,77.189
7804,29.292,77.73
7805,29.59,77.639
7806,29.601,77.004
7807,29.54,77.973
7808,29.422,77.131
7809,29.682,77.606
7810,29.22,77.271
7811,29.358,77.219
7812,29.755,77.024
7813,29.334,77.718
7814,29.772,77.556
7815,29.084,77.8
7816,29.846,77.448
7817,29.303,77.715
7818,29.959,77.156
7819,29.972,77.274
7820,29.134,77.892
7821,29.317,77.815
7822,29.759,77.964
7823,29.209,77.347
7824,29.03,77.413
7825,29.813,77.603
7826,29.591,77.629
7827,29.344,77.416
7828,29.485,77.227
7829,29.133,77.639
7830,29.594,77.739
7831,29.204,77.387
7832,29.967,77.415
7833,29.922,77.384
7834,29.996,77.335
7835,29.587,77.714
7836,29.146,77.849
7837,29.981,77.221
7838,29.191,77.125
7839,29.991,77.406
7840,29.442,77.323
7841,29.617,77.737
7842,29.375,77.814
7843,29.806,77.724
7844,29.293,77.596
7845,29.927,77.548
7846,29.67,77.046
7847,29.842,77.383
7848,29.663,77.182
7849,29.643,77.77
7850,29.721,77.071
7851,29.497,77.668
7852,29.04,77.657
7853,29.301,77.426
7854,29.618,77.124
7855,29.622,77.9
7856,29.825,77.941
7857,29.744,77.648
7858,29.076,77.431
7859,29.574,77.678
7860,29.067,77.66
7861,29.79,77.812
7862,29.554,77.317
7863,29.277,77.994
7864,29.968,77.149
7865,29.922,77.928
7866,29.16,77.716
7867,29.767,77.743
7868,29.647,77.315
7869,29.541,77.366
7870,29.423,77.164
7871,29.767,77.03
7872,29.772,77.756
7873,29.226,77.576
7874,29.702,77.419
7875,29.643,77.493
7876,29.046,77.123
7877,29.177,77.398
7878,29.532,77.575
7879,29.557,77.182
7880,29.496,77.662
7881,29.76,77.98
7882,29.303,77.72
7883,29.548,77.301
7884,29.384,77.928
7885,29.741,77.809
7886,29.8,77.698
7887,29.017,77.445
7888,29.227,77.896
7889,29.334,77.826
7890,29.996,77.432
7891,29.394,77.371
7892,29.127,77.792
7893,29.249,77.108
7894,29.397,77.172
7895,29.819,77.585
7896,29.752,77.631
7897,29.236,77.413
7898,29.647,77.248
7899,29.76,77.613
7900,29.555,77.775
7901,29.022,77.588
7902,29.371,77.673
7903,29.66,77.312
7904,29.95,77.128
7905,29.42,77.532
7906,29.744,77.918
7907,29.213,77.191
7908,29.022,77.651
7909,29.317,77.573
7910,29.677,77.485
7911,29.43,77.061
7912,29.591,77.448
7913,29.974,77.779
7914,29.728,77.263
7915,29.179,77.703
7916,29.352,77.545
7917,29.583,77.133
7918,29.57,77.591
7919,29.609,77.942
7920,29.66,77.396
7921,29.38,77.199
7922,29.392,77.35
7923,29.339,77.353
7924,29.867,77.789
7925,29.165,77.025
7926,29.635,77.61
7927,29.454,77.681
7928,29.991,77.842
7929,29.142,77.766
7930,29.977,77.747
7931,29.582,77.507
7932,29.783,77.797
7933,29.096,77.71
7934,29.259,77.98
7935,29.007,77.633
7936,29.359,77.286
7937,29.655,77.628
7938,29.197,77.456
7939,29.245,77.633
7940,29.846,77.774
7941,29.194,77.76
7942,29.041,77.97
7943,29.348,77.732
7944,29.046,77.717
7945,29.989,77.822
7946,29.403,77.94
7947,29.368,77.481
7948,29.048,77.5
7949,29.386,77.413
7950,29.574,77.625
7951,29.926,77.664
7952,29.469,77.252
7953,29.3,77.986
7954,29.614,77.523
7955,29.33,77.095
7956,29.566,77.741
7957,29.578,77.442
7958,29.629,77.014
7959,29.494,77.184
7960,29.973,77.384
7961,29.306,77.299
7962,29.215,77.643
7963,29.634,77.761
7964,29.626,77.03
7965,29.516,77.94
7966,29.389,77.87
7967,29.598,77.994
7968,29.999,77.926
7969,29.075,77.504
7970,29.141,77.096
7971,29.618,77.483
7972,29.756,77.771
7973,29.807,77.031
7974,29.176,77.91
7975,29.743,77.524
7976,29.108,77.027
7977,29.43,77.077
7978,29.123,77.912
7979,29.171,77.931
7980,29.19,77.634
7981,29.862,77.818
7982,29.078,77.01
7983,29.184,77.569
7984,29.845,77.581
7985,29.892,77.016
7986,29.704,77.974
7987,29.901,77.221
7988,29.96,77.583
7989,29.913,77.856
7990,29.122,77.153
7991,29.332,77.384
7992,29.371,77.008
7993,29.008,77.173
7994,29.575,77.058
7995,29.699,77.559
7996,29.46,77.737
7997,29.881,77.406
7998,29.755,77.438
7999,29.539,77.012
8000,29.255,77.897
8001,29.672,77.417
8002,29.505,77.982
8003,29.828,77.253
8004,29.61,77.538
8005,29.239,77.075
8006,29.482,77.495
8007,29.967,77.148
8008,29.105,77.556
8009,29,77.665
8010,29.293,77.185
8011,29.562,77.429
8012,29.116,77.17
8013,29.572,77.13
8014,29.498,77.033
8015,29.68,77.699
8016,29.364,77.425
8017,29.879,77.738
8018,29.246,77.272
8019,29.742,77.204
8020,29.562,77.636
8021,29.441,77.913
8022,29.474,77.713
8023,29.743,77.416
8024,29.24,77.082
8025,29.142,77.466
8026,29.195,77.423
8027,29.873,77.238
8028,29.349,77.869
8029,29.479,77.549
8030,29.428,77.7
8031,29.086,77.686
8032,29.661,77.893
8033,29.055,77.773
8034,29.367,77.947
8035,29.452,77.144
8036,29.951,77.052
8037,29.719,77.195
8038,29.048,77.839
8039,29.989,77.7
8040,29.054,77.096
8041,29.251,77.321
8042,29.475,77.921
8043,29.367,77.968
8044,29.545,77.716
8045,29.458,77.519
8046,29.096,77.135
8047,29.861,77.014
8048,29.754,77.67
8049,29.29,77.985
8050,29.278,77.671
8051,29.156,77.13
8052,29.571,77.834
8053,29.354,77.343
8054,29.429,77.696
8055,29.423,77.8
8056,29.716,77.59
8057,29.222,77.572
8058,29.523,77.322
8059,29.708,77.748
8060,29.902,77.461
8061,29.446,77.728
8062,29.864,77.521
8063,29.109,77.401
8064,29.603,77.764
8065,29.215,77.598
8066,29.425,77.134
8067,29.752,77.435
8068,29.1,77.208
8069,29.865,77.847
8070,29.041,77.901
8071,29.927,77.66
8072,29.282,77.357
8073,29.191,77.397
8074,29.539,77.592
8075,29.025,77.691
8076,29.813,77.496
8077,29.618,77
8078,29.522,77.37
8079,29.791,77.784
8080,29.056,77.359
8081,29.311,77.972
8082,29.922,77.045
8083,29.064,77.009
8084,29.571,77.267
8085,29.156,77.793
8086,29.58,77.789
8087,29.613,77.209
8088,29.623,77.901
8089,29.143,77.57
8090,29.157,77.955
8091,29.837,77.891
8092,29.182,77.39
8093,29.767,77.687
8094,29.135,77.915
8095,29.098,77.619
8096,29.313,77.974
8097,29.296,77.764
8098,29.223,77.607
8099,29.074,77.79
8100,29.599,77.518
8101,29.14,77.103
8102,29.245,77.257
8103,29.216,77.357
8104,29.037,77.365
8105,29.373,77.397
8106,29.048,77.124
8107,29.36,77.126
8108,29.64,77.119
8109,29.228,77.741
8110,29.271,77.948
8111,29.15,77.739
8112,29.229,77.609
8113,29.74,77.764
8114,29.449,77.346
8115,29,77.929
8116,29.458,77.102
8117,29.808,77.76
8118,29.206,77.993
8119,29.472,77.929
8120,29.634,77.766
8121,29.953,77.853
8122,29.851,77.139
8123,29.275,77.387
8124,29.101,77.994
8125,29.113,77.483
8126,29.234,77.748
8127,29.228,77.726
8128,29.709,77.601
8129,29.755,77.061
8130,29.223,77.278
8131,29.913,77.025
8132,29.538,77.342
8133,29.16,77.883
8134,29.365,77.404
8135,29.741,77.734
8136,29.415,77.295
8137,29.035,77.442
8138,29.175,77.527
8139,29.117,77.649
8140,29.363,77.04
8141,29.614,77.295
8142,29.527,77.924
8143,29.771,77.382
8144,29.849,77.462
8145,29.764,77.343
8146,29.211,77.212
8147,29.886,77.128
8148,29.816,77.196
8149,29.812,77.89
8150,29.131,77.227
8151,29.312,77.33
8152,29.268,77.553
8153,29.548,77.499
8154,29.9,77.841
8155,29.654,77.57
8156,29.651,77.152
8157,29.468,77.626
8158,29.696,77.036
8159,29.451,77.721
8160,29.793,77.343
8161,29.735,77.131
8162,29.739,77.443
8163,29.382,77.269
8164,29.924,77.728
8165,29.389,77.028
8166,29.183,77.685
8167,29.936,77.423
8168,29.665,77.476
8169,29.5,77.73
8170,29.178,77.424
8171,29.351,77.021
8172,29.469,77.635
8173,29.954,77.293
8174,29.787,77.971
8175,29.333,77.441
8176,29.876,77.572
8177,29.948,77.775
8178,29.712,77.597
8179,29.793,77.696
8180,29.078,77.948
8181,29.362,77.145
8182,29.867,77.026
8183,29.525,77.7
8184,29.965,77.479
8185,29.441,77.67
8186,29.824,77.877
8187,29.526,77.858
8188,29.745,77.664
8189,29.968,77.942
8190,29.281,77.873
8191,29.408,77.221
8192,29.716,77.815
8193,29.46,77.229
8194,29.466,77.783
8195,29.208,77.105
8196,29.15,77.269
8197,29.444,77.689
8198,29.869,77.292
8199,29.919,77.832
8200,29.882,77.082
8201,29.469,77.919
8202,29.232,77.592
8203,29.502,77.617
8204,29.526,77.36
8205,29.111,77.287
8206,29.698,77.911
8207,29.132,77.956
8208,29.119,77.446
8209,29.71,77.275
8210,29.609,77.139
8211,29.873,77.872
8212,29.059,77.981
8213,29.73,77.94
8214,29.543,77.545
8215,29.887,77.709
8216,29.014,77.446
8217,29.527,77.677
8218,29.456,77.448
8219,29.988,77.586
8220,29.446,77.947
8221,29.366,77.406
8222,29.525,77.509
8223,29.354,77.224
8224,29.478,77.945
8225,29.074,77.763
8226,29.485,77.593
8227,29.503,77.661
8228,29.918,77.012
8229,29.788,77.474
8230,29.743,77.337
8231,29.893,77.362
8232,29.314,77.139
8233,29.567,77.209
8234,29.361,77.421
8235,29.162,77.965
8236,29.255,77.824
8237,29.493,77.445
8238,29.524,77.418
8239,29.385,77.352
8240,29.305,77.737
8241,29.848,77.908
8242,29.405,77.561
8243,29.199,77.512
8244,29.191,77.698
8245,29.57,77.772
8246,29.366,77.549
8247,29.559,77.343
8248,29.085,77.904
8249,29.854,77.681
8250,29.778,77.904
8251,29.591,77.706
8252,29.362,77.031
8253,29.565,77.379
8254,29.421,77.111
8255,29.929,77.348
8256,29.464,77.349
8257,29.569,77.989
8258,29.954,77.017
8259,29.763,77.753
8260,29.158,77.55
8261,29.037,77.072
8262,29.739,77.781
8263,29.975,77.188
8264,29.289,77.358
8265,29.963,77.254
8266,29.509,77.921
8267,29.307,77.442
8268,29.758,77.249
8269,29.196,77.016
8270,29.449,77.083
8271,29.386,77.204
8272,29.242,77.719
8273,29.317,77.656
8274,29.452,77.964
8275,29.922,77.857
8276,29.755,77.184
8277,29.46,77.751
8278,29.464,77.96
8279,29.084,77.809
8280,29.468,77.524
8281,29.551,77.225
8282,29.625,77.679
8283,29.967,77.555
8284,29.557,77.334
8285,29.317,77.3
8286,29.04,77.623
8287,29.853,77.592
8288,29.208,77.956
8289,29.786,77.316
8290,29.723,77.888
8291,29.332,77.046
8292,29.574,77.161
8293,29.423,77.018
8294,29.875,77.734
8295,29.367,77.406
8296,29.055,77.531
8297,29.28,77.256
8298,29.933,77.483
8299,29.226,77.574
8300,29.989,77.246
8301,29.165,77.703
8302,29.202,77.811
8303,29.585,77.936
8304,29.123,77.046
8305,29.914,77.817
8306,29.791,77.838
8307,29.346,77.993
8308,29.486,77.377
8309,29.287,77.143
8310,29.581,77.545
8311,29.622,77.091
8312,29.834,77.987
8313,29.896,77.772
8314,29.978,77.356
8315,29.133,77.548
8316,29.408,77.655
8317,29.758,77.297
8318,29.838,77.214
8319,29.767,77.34
8320,29.328,77.381
8321,29.484,77.767
8322,29.951,77.117
8323,29.707,77.587
8324,29.556,77.207
8325,29.027,77.768
8326,29.622,77.39
8327,29.419,77.729
8328,29.477,77.603
8329,29.455,77.334
8330,29.808,77.883
8331,29.662,77.971
8332,29.284,77.804
8333,29.191,77.754
8334,29.197,77.192
8335,29.045,77.357
8336,29.29,77.225
8337,29.825,77.374
8338,29.772,77.053
8339,29.391,77.162
8340,29.664,77.364
8341,29.859,77.827
8342,29.078,77.992
8343,29.182,77.862
8344,29.24,77.963
8345,29.555,77.333
8346,29.438,77.136
8347,29.719,77.789
8348,29.209,77.875
8349,29.641,77.578
8350,29.656,77.362
8351,29.694,77.057
8352,29.592,77.552
8353,29.039,77.446
8354,29.254,77.232
8355,29.999,77.272
8356,29.578,77.735
8357,29.08,77.394
8358,29.996,77.861
8359,29.102,77.251
8360,29.266,77.597
8361,29.342,77.992
8362,29.158,77.746
8363,29.671,77.16
8364,29.129,77.228
8365,29.522,77.105
8366,29.7,77.9
8367,29.447,77.657
8368,29.937,77.677
8369,29.849,77.392
8370,29.669,77.564
8371,29.362,77.452
8372,29.721,77.081
8373,29.065,77.068
8374,29.697,77.533
8375,29.691,77.641
8376,29.821,77.902
8377,29.271,77.601
8378,29.222,77.602
8379,29.511,77.23
8380,29.107,77.329
8381,29.1,77.503
8382,29.948,77.701
8383,29.738,77.126
8384,29.382,77.086
8385,29.444,77.682
8386,29.025,77.681
8387,29.704,77.917
8388,29.798,77.337
8389,29.966,77.584
8390,29.702,77.337
8391,29.997,77.686
8392,29.055,77.457
8393,29.879,77.815
8394,29.159,77.847
8395,29.462,77.286
8396,29.862,77.279
8397,29.183,77.541
8398,29.359,77.99
8399,29.622,77.878
8400,29.639,77.908
8401,29.402,77.853
8402,29.602,77.008
8403,29.178,77.869
8404,29.474,77.08
8405,29.48,77.976
8406,29.801,77.857
8407,29.693,77.564
8408,29.169,77.708
8409,29.477,77.122
8410,29.697,77.186
8411,29.14,77.672
8412,29.395,77.897
8413,29.89,77.281
8414,29.556,77.711
8415,29.387,77.315
8416,29.236,77.678
8417,29.306,77.81
8418,29.879,77.993
8419,29.399,77.187
8420,29.459,77.294
8421,29.382,77.643
8422,29.522,77.7
8423,29.61,77.129
8424,29.554,77.743
8425,29.689,77.074
8426,29.836,77.578
8427,29.626,77.34
8428,29.434,77.564
8429,29.653,77.692
8430,29.436,77.903
8431,29.482,77.98
8432,29.589,77.572
8433,29.82,77.055
8434,29.841,77.107
8435,29.143,77.735
8436,29.121,77.834
8437,29.992,77.049
8438,29.131,77.499
8439,29.812,77.687
8440,29.42,77.595
8441,29.684,77.823
8442,29.311,77.24
8443,29.623,77.065
8444,29.219,77.379
8445,29.912,77.271
8446,29.167,77.79
8447,29.049,77.704
8448,29.001,77.176
8449,29.385,77.39
8450,29.208,77.846
8451,29.114,77.361
8452,29.414,77.732
8453,29.942,77.026
8454,29.394,77.909
8455,29.755,77.293
8456,29.861,77.632
8457,29.708,77.121
8458,29.364,77.947
8459,29.835,77.233
8460,29.181,77.54
8461,29.724,77.112
8462,29.349,77.461
8463,29.627,77.001
8464,29.129,77.944
8465,29.52,77.981
8466,29.74,77.732
8467,29.177,77.825
8468,29.944,77.662
8469,29.409,77.702
8470,29.049,77.843
8471,29.592,77.146
8472,29.862,77.933
8473,29.556,77.016
8474,29.433,77.964
8475,29.358,77.748
8476,29.105,77.423
8477,29.919,77.681
8478,29.622,77.188
8479,29.213,77.062
8480,29.981,77.276
8481,29.289,77.062
8482,29.628,77.538
8483,29.427,77.871
8484,29.673,77.165
8485,29.88,77.037
8486,29.87,77.772
8487,29.171,77.504
8488,29.991,77.682
8489,29.793,77.924
8490,29.767,77.347
8491,29.217,77.96
8492,29.36,77.813
8493,29.876,77.737
8494,29.361,77.338
8495,29.969,77.367
8496,29.453,77.677
8497,29.301,77.695
8498,29.338,77.835
8499,29.585,77.691
8500,29.911,77.732
8501,29.388,77.896
8502,29.297,77.425
8503,29.962,77.23
8504,29.704,77.473
8505,29.837,77.861
8506,29.278,77.175
8507,29.363,77.902
8508,29.199,77.598
8509,29.28,77.871
8510,29.143,77
8511,29.982,77.772
8512,29.793,77.058
8513,29.242,77.314
8514,29.3,77.981
8515,29.065,77.229
8516,29.091,77.953
8517,29.275,77.133
8518,29.116,77.554
8519,29.671,77.476
8520,29.04,77.071
8521,29.879,77.371
8522,29.453,77.785
8523,29.445,77.894
8524,29.769,77.609
8525,29.901,77.045
8526,29.352,77.589
8527,29.573,77.653
8528,29.136,77.277
8529,29.115,77.414
8530,29.987,77.056
8531,29.518,77.109
8532,29.3,77.364
8533,29.967,77.277
8534,29.006,77.166
8535,29.929,77.074
8536,29.697,77.583
8537,29.191,77.903
8538,29.214,77.072
8539,29.269,77.632
8540,29.797,77.551
8541,29.282,77.05
8542,29.804,77.01
8543,29.149,77.066
8544,29.203,77.755
8545,29.157,77.323
8546,29.303,77.469
8547,29.677,77.404
8548,29.444,77.374
8549,29.128,77.617
8550,29.686,77.062
8551,29.529,77.072
8552,29.489,77.591
8553,29.822,77.431
8554,29.983,77.421
8555,29.341,77.565
8556,29.898,77.535
8557,29.28,77.742
8558,29.355,77.19
8559,29.886,77.283
8560,29.371,77.398
8561,29.994,77.969
8562,29.959,77.884
8563,29.048,77.168
8564,29.313,77.031
8565,29.804,77.343
8566,29.381,77.833
8567,29.421,77.966
8568,29.049,77.247
8569,29.899,77.837
8570,29.689,77.007
8571,29.861,77.355
8572,29.041,77.314
8573,29.294,77.577
8574,29.06,77.082
8575,29.816,77.792
8576,29.365,77.446
8577,29.489,77.344
8578,29.333,77.452
8579,29.99,77.907
8580,29.588,77.558
8581,29.053,77.945
8582,29.283,77.792
8583,29.791,77.237
8584,29.433,77.416
8585,29.094,77.991
8586,29.228,77.263
8587,29.651,77.116
8588,29.314,77.048
8589,29.036,77.843
8590,29.017,77.662
8591,29.204,77.065
8592,29.5,77.315
8593,29.123,77.808
8594,29.375,77.886
8595,29.327,77.339
8596,29.765,77.052
8597,29.707,77.741
8598,29.551,77.578
8599,29.215,77.811
8600,29.28,77.834
8601,29.624,77.439
8602,29.303,77.413
8603,29.001,77.406
8604,29.461,77.304
8605,29.066,77.66
8606,29.52,77.697
8607,29.241,77.487
8608,29.511,77.059
8609,29.383,77.785
8610,29.702,77.689
8611,29.348,77.402
8612,29.764,77.016
8613,29.748,77.421
8614,29.923,77.32
8615,29.195,77.065
8616,29.352,77.876
8617,29.016,77.02
8618,29.516,77.936
8619,29.895,77.539
8620,29.274,77.522
8621,29.417,77.516
8622,29.602,77.212
8623,29.511,77.192
8624,29.717,77.681
8625,29.069,77.531
8626,29.738,77.086
8627,29.196,77.478
8628,29.088,77.595
8629,29.098,77.968
8630,29.029,77.706
8631,29.702,77.128
8632,29.295,77.095
8633,29.11,77.405
8634,29.041,77.104
8635,29.243,77.738
8636,29.2,77.319
8637,29.736,77.428
8638,29.103,77.254
8639,29.295,77.997
8640,29.791,77.979
8641,29.061,77.903
8642,29.107,77.628
8643,29.479,77.937
8644,29.363,77.108
8645,29.828,77.966
8646,29.31,77.375
8647,29.093,77.27
8648,29.878,77.146
8649,29.059,77.868
8650,29.255,77.214
8651,29.583,77.978
8652,29.577,77.183
8653,29.216,77.778
8654,29.526,77.896
8655,29.568,77.703
8656,29.829,77.002
8657,29.016,77.819
8658,29.704,77.588
8659,29.269,77.826
8660,29.331,77.748
8661,29.251,77.134
8662,29.406,77.831
8663,29.426,77.053
8664,29.685,77.63
8665,29.021,77.28
8666,29.27,77.818
8667,29.45,77.917
8668,29.323,77.009
8669,29.823,77.319
8670,29.416,77.233
8671,29.234,77.325
8672,29.743,77.133
8673,29.901,77.336
8674,29.626,77.798
8675,29.031,77.177
8676,29.625,77.115
8677,29.526,77.186
8678,29.229,77.299
8679,29.451,77.947
8680,29.724,77.25
8681,29.543,77.809
8682,29.702,77.491
8683,29.773,77.194
8684,29.479,77.102
8685,29.375,77.564
8686,29.286,77.386
8687,29.59,77.558
8688,29.565,77.7
8689,29.764,77.271
8690,29.242,77.113
8691,29.389,77.47
8692,29.693,77.448
8693,29.821,77.505
8694,29.659,77.027
8695,29.315,77.642
8696,29.586,77.423
8697,29.406,77.991
8698,29.67,77.602
8699,29.407,77.897
8700,29.204,77.174
8701,29.464,77.927
8702,29.15,77.267
8703,29.931,77.084
8704,29.214,77.137
8705,29.662,77.11
8706,29.422,77.877
8707,29.197,77.169
8708,29.406,77.164
8709,29.688,77.003
8710,29.615,77.286
8711,29.855,77.809
8712,29.985,77.669
8713,29.708,77.426
8714,29.032,77.775
8715,29.904,77.33
8716,29.78,77.807
8717,29.992,77.89
8718,29.528,77.275
8719,29.409,77.798
8720,29.731,77.282
8721,29.73,77.335
8722,29.006,77.764
8723,29.705,77.418
8724,29.222,77.782
8725,29.384,77.192
8726,29.682,77.677
8727,29.609,77.8
8728,29.287,77.379
8729,29.624,77.082
8730,29.378,77.425
8731,29.744,77.245
8732,29.373,77.228
8733,29.409,77.764
8734,29.678,77.371
8735,29.641,77.275
8736,29.508,77.151
8737,29.184,77.865
8738,29.34,77.931
8739,29.624,77.345
8740,29.483,77.999
8741,29.78,77.721
8742,29.02,77.216
8743,29.04,77.182
8744,29.677,77.658
8745,29.107,77.223
8746,29.037,77.224
8747,29.568,77.378
8748,29.736,77.603
8749,29.243,77.924
8750,29.055,77.234
8751,29.17,77.845
8752,29.289,77.401
8753,29.249,77.611
8754,29.502,77.797
8755,29.29,77.758
8756,29.118,77.918
8757,29.061,77.996
8758,29.453,77.55
8759,29.005,77.277
8760,29.226,77.713
8761,29.955,77.713
8762,29.609,77.87
8763,29.479,77.681
8764,29.741,77.205
8765,29.796,77.884
8766,29.154,77.641
8767,29.236,77.283
8768,29.242,77.559
8769,29.228,77.623
8770,29.309,77.336
8771,29.272,77.217
8772,29.943,77.516
8773,29.186,77.794
8774,29.613,77.047
8775,29.591,77.548
8776,29.128,77.161
8777,29.746,77.785
8778,29.893,77.08
8779,29.742,77.251
8780,29.148,77.481
8781,29.686,77.451
8782,29.976,77.087
8783,29.471,77.045
8784,29.814,77.331
8785,29.737,77.78
8786,29.849,77.548
8787,29.297,77.962
8788,29.662,77.944
8789,29.195,77.491
8790,29.099,77.332
8791,29.278,77.979
8792,29.693,77.025
8793,29.832,77.733
8794,29.195,77.368
8795,29.012,77.238
8796,29.837,77.752
8797,29.376,77.801
8798,29.953,77.093
8799,29.972,77.571
8800,29.414,77.058
8801,29.168,77.794
8802,29.41,77.69
8803,29.254,77.218
8804,29.562,77.228
8805,29.368,77.296
8806,29.713,77.357
8807,29.474,77.234
8808,29.586,77.738
8809,29.179,77.151
8810,29.857,77.502
8811,29.713,77.707
8812,29.271,77.281
8813,29.803,77.638
8814,29.324,77.738
8815,29.994,77.286
8816,29.267,77.726
8817,29.994,77.441
8818,29.552,77.274
8819,29.261,77.655
8820,29.82,77.797
8821,29.138,77.711
8822,29.829,77.793
8823,29.82,77.194
8824,29.591,77.604
8825,29.997,77.765
8826,29.888,77.506
8827,29.125,77.403
8828,29.803,77.437
8829,29.286,77.57
8830,29.531,77.359
